Year,Library Name,Employee Number,Job Title,Part Time,Salary,Hourly
2024,Mastics-Moriches-Shirley,39,LIBRARIAN II,N,83923.84,
2024,Mastics-Moriches-Shirley,40,LIBRARIAN II,N,103077.78,
2024,Mastics-Moriches-Shirley,41,LIBRARIAN III,N,84557.2,
2024,Mastics-Moriches-Shirley,42,LIBRARIAN III,N,90172.94,
2024,Mastics-Moriches-Shirley,43,LIBRARIAN III,N,93639.52,
2024,Mastics-Moriches-Shirley,44,LIBRARIAN III,N,95810.0,
2024,Mastics-Moriches-Shirley,45,LIBRARIAN III,N,114135.06,
2024,Mastics-Moriches-Shirley,46,LIBRARIAN TRAINEE,N,47902.66,
2024,Mastics-Moriches-Shirley,47,LIBRARIAN TRAINEE,Y,,22.25
2024,Mastics-Moriches-Shirley,48,LIBRARY ASSISTANT,Y,,23.54
2024,Mastics-Moriches-Shirley,49,LIBRARY ASSISTANT,N,46524.92,
2024,Mastics-Moriches-Shirley,50,LIBRARY ASSISTANT,Y,,18.16
2024,Mastics-Moriches-Shirley,51,LIBRARY ASSISTANT,Y,,26.76
2024,Mastics-Moriches-Shirley,52,LIBRARY CLERK,N,31893.42,
2024,Mastics-Moriches-Shirley,53,LIBRARY CLERK,N,32658.86,
2024,Mastics-Moriches-Shirley,54,LIBRARY CLERK,Y,,16.0
2024,Mastics-Moriches-Shirley,55,LIBRARY CLERK,Y,,17.15
2024,Mastics-Moriches-Shirley,56,LIBRARY CLERK,Y,,20.48
2024,Mastics-Moriches-Shirley,57,LIBRARY CLERK SS,N,38716.6,
2024,Mastics-Moriches-Shirley,58,LIBRARY CLERK SS,Y,,16.0
2024,Mastics-Moriches-Shirley,59,LIBRARY DIRECTOR,N,193687.0,
2024,Mastics-Moriches-Shirley,60,LIT VOL PROG ASST SS,N,35394.84,
2024,Mastics-Moriches-Shirley,61,LIT VOL PROG CO ORD,N,88404.68,
2024,Mastics-Moriches-Shirley,62,NETWRK   SYSTEMS TEC,N,111616.18,
2024,Mastics-Moriches-Shirley,63,PAGE,Y,,16.0
2024,Mastics-Moriches-Shirley,64,PAGE,N,29120.0,
2024,Mastics-Moriches-Shirley,65,PRINCIPAL ACCOUNT CLERK,N,59000.0,
2024,Mastics-Moriches-Shirley,66,PRINCIPAL LIB CLERK,N,62914.28,
2024,Mastics-Moriches-Shirley,67,PUBLIC RELATIONS SPC,N,58626.62,
2024,Mastics-Moriches-Shirley,68,SENIOR LIBRARY CLERK,N,47347.82,
2024,Mastics-Moriches-Shirley,69,SR ACCOUNT CLERK TYP,N,70938.14,
2024,Mastics-Moriches-Shirley,70,WEBSITE MANAGER,Y,,48.73
