Year,Library Name,Employee Number,Job Title,Part Time,Salary,Hourly
2024,Suffolk Cooperative Library System,60,Librarian I,N,72944.0,
2024,Suffolk Cooperative Library System,61,Librarian I,N,72944.0,
2024,Suffolk Cooperative Library System,62,Librarian II,N,90275.0,
2024,Suffolk Cooperative Library System,63,Library Clerk,N,47891.0,
2024,Suffolk Cooperative Library System,64,Senior Library Clerk,N,90317.0,
2024,Suffolk Cooperative Library System,65,Senior Library Clerk,N,52137.0,
2024,Suffolk Cooperative Library System,66,Library Clerk,N,53484.0,
2024,Suffolk Cooperative Library System,67,Library Clerk,N,47891.0,
2024,Suffolk Cooperative Library System,68,Library Clerk,N,45318.0,
2024,Suffolk Cooperative Library System,69,Principal Library Clerk,N,75114.0,
2024,Suffolk Cooperative Library System,70,Senior Account Clerk,N,73913.0,
2024,Suffolk Cooperative Library System,71,Network & System Administrator II,N,129994.0,
2024,Suffolk Cooperative Library System,72,Library Clerk,N,64890.0,
2024,Suffolk Cooperative Library System,73,Network & System Technician,N,69776.0,
2024,Suffolk Cooperative Library System,74,Senior Library Clerk,N,47992.0,
2024,Suffolk Cooperative Library System,75,Library Clerk,N,41714.0,
2024,Suffolk Cooperative Library System,76,Library Clerk,N,41714.0,
2024,Suffolk Cooperative Library System,77,Business Manager,N,93000.0,
2024,Suffolk Cooperative Library System,78,Senior Library Clerk,N,76745.0,
2024,Suffolk Cooperative Library System,79,Library Clerk,N,41714.0,
2024,Suffolk Cooperative Library System,80,Custodial Worker I,N,43667.0,
2024,Suffolk Cooperative Library System,81,Custodial Worker II,N,83560.0,
2024,Suffolk Cooperative Library System,82,Custodial Supervisor,N,121489.0,
2024,Suffolk Cooperative Library System,83,Custodial Worker I,N,44890.0,
2024,Nassau Library System,84,Library Director,N,95000.0,
2024,Nassau Library System,85,Director - Public Library - Village,N,81000.0,
2024,Western Suffolk BOCES School Library System,86,School media Specialist ,N,147000.0,
2024,Suffolk Cooperative Library System,87,Director,N,120000.0,
2024,Suffolk Cooperative Library System,88,Library Director,N,115763.0,
2024,Nassau Library System,89,Director,N,165000.0,
2024,Suffolk Cooperative Library System,90,P/T Adult Reference Librarian,N,,27.5
2024,Eastern Suffolk BOCES School Library System,91,School LIbrarian,N,140000.0,
2024,Cold Spring Harbor Laboratory,131,Electronic Resources Librarain,N,64215.36,
2024,Cold Spring Harbor Laboratory,132,Librarian ,N,67585.0,
2024,Nassau County Supreme Court Library,133,Principal Law Librarian,N,150919.0,
